url,name,details
https://medicament.ma/medicament/algantil-200-mg-comprime-effervescent-3/,"ALGANTIL 200 MG, Comprimé effervescent",Boite de 20 - PPV: 25.00 dhs
https://medicament.ma/medicament/algantil-200-mg-dragee/,"ALGANTIL 200 MG, Comprimé enrobé",Boîte de 20 - PPV: 19.70 dhs
https://medicament.ma/medicament/algantil-250-mg-suppositoire/,"ALGANTIL 250 MG, Suppositoire",Boîte de 10 - PPV: 15.60 dhs
https://medicament.ma/medicament/algantil-5-gel-dermique/,"ALGANTIL 5 %, Gel dermique",Tube de 100 g - PPV: 72.80 dhs
https://medicament.ma/medicament/algantil-5-gel-dermique-2/,"ALGANTIL 5 %, Gel dermique",Tube de 25 g - PPV: 24.60 dhs
https://medicament.ma/medicament/algantil-5-gel-dermique-3/,"ALGANTIL 5 %, Gel dermique",Tube de 50 g - PPV: 40.20 dhs
https://medicament.ma/medicament/algik-50050-mg-comprime/,"ALGIK 500 MG / 50 MG, Comprimé",Boîte de 16 - PPV: 12.40 dhs
https://medicament.ma/medicament/algik-50050-mg-poudre-orale-en-sachet/,"ALGIK 500 MG / 50 MG, Poudre orale en sachet",Boîte de 20 - PPV: 20.40 dhs
https://medicament.ma/medicament/algipan-baume/,"ALGIPAN, Baume",Tube de 40 g - PPV: 13.80 dhs
https://medicament.ma/medicament/algixene-250-mg-gelule/,"ALGIXENE 250 MG, Gélule",Boîte de 30 - PPV: 44.80 dhs
https://medicament.ma/medicament/algixene-500-mg-suppositoire/,"ALGIXENE 500 MG, Suppositoire",Boîte de 12 - PPV: 38.10 dhs
https://medicament.ma/medicament/algofene-20-mgml-sirop/,"ALGOFENE 20 MG / ML, Sirop",Flacon de 150 ml - PPV: 15.90 dhs
https://medicament.ma/medicament/algofene-200-mg-comprime-2/,"ALGOFENE 200 MG, Comprimé pelliculé",Boite de 30 - PPV: 21.80 dhs
https://medicament.ma/medicament/algofene-400-mg-comprime/,"ALGOFENE 400 MG, Comprimé pelliculé",Boite de 30 - PPV: 28.00 dhs
https://medicament.ma/medicament/algotropyl-200-mg-suppositoire/,"ALGOTROPYL 0.2 G / 0.005 G, Suppositoire",Boîte de 10 - PPV: 9.10 dhs
https://medicament.ma/medicament/algotropyl-400-mg-suppositoire/,"ALGOTROPYL 0.400 G / 0.01 G, Suppositoire",Boîte de 10 - PPV: 9.40 dhs
https://medicament.ma/medicament/alimta-100-mg-solution-pour-injection/,"ALIMTA 100 MG, Poudre pour préparation injectable",1 Flacon - PPV: 1586.00 dhs
https://medicament.ma/medicament/alimta-500-mg-solution-pour-perfusion/,"ALIMTA 500 MG, Solution pour perfusion",1 Flacon - PPV: 6197.00 dhs
https://medicament.ma/medicament/aliviar-50-mg-gelule/,"ALIVIAR 50 MG, Gélule [P]",Boîte de 20 - PPV: 25.20 dhs
https://medicament.ma/medicament/alkapezil-10-mg-comprime-pellicule/,"ALKAPEZIL 10 MG, Comprimé pelliculé",Boite de 30 - PPV: 469.00 dhs
https://medicament.ma/medicament/alkeran-2mg-comprime/,"ALKERAN 2 MG, Comprimé",Boîte de 50 - PPV: 100.40 dhs
https://medicament.ma/medicament/allegra-5-mg-comprime-pellicule/,"ALLEGRA 5 MG, Comprimé pelliculé",Boite de 14 - PPV: 37.40 dhs
https://medicament.ma/medicament/allegra-5-mg-comprime-pellicule-2/,"ALLEGRA 5 MG, Comprimé pelliculé",Boite de 28 - PPV: 65.90 dhs
https://medicament.ma/medicament/allergine-10-mg-comprime-secable/,"ALLERGINE 10 MG, Comprimé sécable",Boîte de 10 - PPV: 26.20 dhs
https://medicament.ma/medicament/allergine-10-mg-comprime-secable-2/,"ALLERGINE 10 MG, Comprimé sécable",Boîte de 15 - PPV: 39.50 dhs
https://medicament.ma/medicament/allergine-10-mg-comprime-secable-3/,"ALLERGINE 10 MG, Comprimé sécable",Boîte de 30 - PPV: 77.70 dhs
https://medicament.ma/medicament/allergo-comod-20-mg-ml-collyre/,"ALLERGO-COMOD 20 MG / ML, Collyre",Flacon de 10 ml - PPV: 54.10 dhs
https://medicament.ma/medicament/allergodil-005-collyre/,"ALLERGODIL 0.05 %, Collyre",Flacon 6 ml - PPV: 71.60 dhs
https://medicament.ma/medicament/almantin-10-mg-comprime-pellicule-secable/,"ALMANTIN 10 MG, Comprimé pelliculé sécable",Boite de 28 - PPV: 140.40 dhs
https://medicament.ma/medicament/almantin-20-mg-comprime-pellicule-secable/,"ALMANTIN 20 MG, Comprimé pelliculé sécable",Boite de 28 - PPV: 221.00 dhs
https://medicament.ma/medicament/almide-0001-collyre/,"ALMIDE 0.1 %, Collyre",Flacon de 5 ml - PPV: 56.30 dhs
https://medicament.ma/medicament/alora-5-mg-comprime/,"ALORA 5 MG, Comprimé pelliculé",Boite de 10 - PPV: 27.10 dhs
https://medicament.ma/medicament/alora-5-mg-comprime-2/,"ALORA 5 MG, Comprimé pelliculé",Boite de 30 - PPV: 73.50 dhs
https://medicament.ma/medicament/alora-5-mg-comprime-3/,"ALORA 5 MG, Comprimé pelliculé",Boite de 20 - PPV: 48.50 dhs
https://medicament.ma/medicament/aloxia-15-mg-comprime/,"ALOXIA 15 MG, Comprimé sécable",Boite de 10 - PPV: 37.10 dhs
https://medicament.ma/medicament/aloxia-15-mg/,"ALOXIA 15 MG, Comprimé sécable",Boite de 20 - PPV: 72.60 dhs
https://medicament.ma/medicament/loxia-75-mg-comprime/,"ALOXIA 7.5 MG, Comprimé sécable",Boite de 10 - PPV: 27.10 dhs
https://medicament.ma/medicament/aloxia-75-mg-comprime/,"ALOXIA 7.5 MG, Comprimé sécable",Boite de 20 - PPV: 49.70 dhs
https://medicament.ma/medicament/alperide-100-mg-comprime/,"ALPERIDE 100 MG, Comprimé [P]",Boite de 30 - PPV: 84.80 dhs
https://medicament.ma/medicament/alperide-200-mg/,"ALPERIDE 200 MG, Comprimé [P]",Boite de 30 - PPV: 191.00 dhs
https://medicament.ma/medicament/alperide-400-mg-comprime/,"ALPERIDE 400 MG, Comprimé [P]",Boite de 30 - PPV: 276.00 dhs
https://medicament.ma/medicament/alperide/,"ALPERIDE 50 MG, Comprimé sécable [P]",Boite de 30 - PPV: 55.60 dhs
https://medicament.ma/medicament/alpha-kadol-pommade/,"ALPHA-KADOL, Pommade",Tube de 35 g - PPV: 21.20 dhs
https://medicament.ma/medicament/alphachymotripsine-pommade/,"ALPHACHYMOTRIPSINE, Pommade",Tube de 20 g - PPV: 15.10 dhs
https://medicament.ma/medicament/alphagan-02-collyre/,"ALPHAGAN 0.2 %, Collyre",Flacon de 5 ml - PPV: 85.50 dhs
https://medicament.ma/medicament/alpraz-05-mg-comprime/,"ALPRAZ 0.5 MG, Comprimé [P] [TAB IV-CV]",Boîte de 28 - PPV: 33.40 dhs
https://medicament.ma/medicament/alpraz-1-mg-comprime/,"ALPRAZ 1 MG, Comprimé [P] [TAB IV-CV]",Boîte de 14 - PPV: 33.40 dhs
https://medicament.ma/medicament/actacept-5-mg-comprime-pellicule/,"ALPRAZOLAM MAPHAR 0.5 MG, Comprimé sécable [P] [TAB IV-CV]",Boite de 30 - PPV: 29.00 dhs
https://medicament.ma/medicament/altec-10-mg-gelule/,"ALTEC 10 MG, Gélule",Boite de 30 - PPV: 80.00 dhs
https://medicament.ma/medicament/altec-25-mg-gelule/,"ALTEC 2.5 MG, Gélule",Boite de 30 - PPV: 36.90 dhs
https://medicament.ma/medicament/altec-5-mg-gelule/,"ALTEC 5 MG, Gélule",Boite de 30 - PPV: 46.40 dhs
https://medicament.ma/medicament/altiazem-60-mg-comprime/,"ALTIAZEM 60 MG, Comprimé",Boîte de 50 - PPV: 89.00 dhs
https://medicament.ma/medicament/alvityl-sirop/,"ALVITYL 11 VITAMINES, Suspension",Flacon de 150 ml - PPC: 98 dhs
https://medicament.ma/medicament/alvityl-appetit-sirop/,"ALVITYL APPÉTIT, Sirop",Flacon de 100 ML - PPC: 79.50 dhs
https://medicament.ma/medicament/alvityl-petit-boost-fiole-de-10-ml/,"ALVITYL PETIT BOOST, Fiole de 10 ML",Boite de 6 - PPC: 99.00 dhs
https://medicament.ma/medicament/alvityl-tonus-comprime-effervescent/,"ALVITYL TONUS, Comprimé effervescent",Boite de 20 - PPC: 100.00 dhs
https://medicament.ma/medicament/alvityl-comprime-effervescent/,"ALVITYL VITALITÉ, Comprimé effervescent",Boite de 10 - PPC: 43.00 dhs
https://medicament.ma/medicament/alvityl-comprime-effervescent-2/,"ALVITYL VITALITÉ, Comprimé effervescent",Boite de 20 - PPC: 73.00 dhs
https://medicament.ma/medicament/alvityl-comprime/,"ALVITYL, Comprimé",Boite de 40 - PPC: 110.00 dhs
https://medicament.ma/medicament/alvityl-sirop-2/,"ALVITYL, Sirop",Sirop de 150 ml - PPC: 98.00 dhs
https://medicament.ma/medicament/alyse-150-mg-gelule/,"ALYSE 150 MG, Gélule [P]",Boite de 56 - PPV: 311.00 dhs
https://medicament.ma/medicament/alyse-25-mg-gelule/,"ALYSE 25 MG, Gélule [P]",Boite de 56 - PPV: 109.70 dhs
https://medicament.ma/medicament/alyse-300-mg-gelule/,"ALYSE 300 MG, Gélule [P]",Boite de 56 - PPV: 449.00 dhs
https://medicament.ma/medicament/alyse-75-mg-gelule/,"ALYSE 75 MG, Gélule [P]",Boite de 56 - PPV: 234.00 dhs
https://medicament.ma/medicament/alyvir-ranbaxy-500-mg-comprime/,"ALYVIR RANBAXY 500 MG, Comprimé",Boite de 10 - PPV: 111.60 dhs
https://medicament.ma/medicament/alzole-20-mg-gelule/,"ALZOLE 20 MG, Gélule",Boite de 7 - PPV: 23.40 dhs
https://medicament.ma/medicament/alzole-20-mg-gelule-2/,"ALZOLE 20 MG, Gélule",Boîte de 14 - PPV: 42.10 dhs
https://medicament.ma/medicament/alzole-20-mg-gelule-3/,"ALZOLE 20 MG, Gélule",Boîte de 28 - PPV: 79.40 dhs
https://medicament.ma/medicament/am-10-10-mg-comprime-2/,"AM-10 10 MG, Comprimé",Boite de 20 - PPV: 52.40 dhs
https://medicament.ma/medicament/am-10-10-mg-comprime-3/,"AM-10 10 MG, Comprimé",Boite de 30 - PPV: 75.90 dhs
https://medicament.ma/medicament/am-5-5-mg-comprime-2/,"AM-5 5 MG, Comprimé",Boite de 30 - PPV: 43.70 dhs
https://medicament.ma/medicament/amarel-1-mg-comprime/,"AMAREL 1 MG, Comprimé",Boîte de 30 - PPV: 51.10 dhs
https://medicament.ma/medicament/amarel-2-mg-comprime/,"AMAREL 2 MG, Comprimé",Boîte de 30 - PPV: 60.40 dhs
https://medicament.ma/medicament/amarel-3-mg-comprime/,"AMAREL 3 MG, Comprimé",Boîte de 30 - PPV: 92.10 dhs
https://medicament.ma/medicament/amarel-4-mg-comprime/,"AMAREL 4 MG, Comprimé",Boîte de 30 - PPV: 68.80 dhs
https://medicament.ma/medicament/amcard-10-mg-comprime/,"AMCARD 10 MG, Comprimé",Boîte de 7 - PPV: 20.80 dhs
https://medicament.ma/medicament/amcard-10-mg-comprime-2/,"AMCARD 10 MG, Comprimé",Boîte de 14 - PPV: 36.70 dhs
https://medicament.ma/medicament/amcard-10-mg-comprime-3/,"AMCARD 10 MG, Comprimé",Boîte de 28 - PPV: 70.90 dhs
https://medicament.ma/medicament/amcard-5-mg-comprime/,"AMCARD 5 MG, Comprimé",Boîte de 7 - PPV: 14.20 dhs
https://medicament.ma/medicament/amcard-5-mg-comprime-2/,"AMCARD 5 MG, Comprimé",Boîte de 14 - PPV: 25.00 dhs
https://medicament.ma/medicament/amcard-5-mg-comprime-3/,"AMCARD 5 MG, Comprimé",Boîte de 28 - PPV: 48.30 dhs
https://medicament.ma/medicament/amep-10mg-comprime/,"AMEP 10 MG, Comprimé",Boîte de 14 - PPV: 36.70 dhs
https://medicament.ma/medicament/amep-10mg-comprime-2/,"AMEP 10 MG, Comprimé",Boîte de 28 - PPV: 70.90 dhs
https://medicament.ma/medicament/amep-10mg-comprime-3/,"AMEP 10 MG, Comprimé",Boîte de 56 - PPV: 140.10 dhs
https://medicament.ma/medicament/amep-5mg-comprime/,"AMEP 5 MG, Comprimé",Boîte de 14 - PPV: 25.00 dhs
https://medicament.ma/medicament/amep-5mg-comprime-2/,"AMEP 5 MG, Comprimé",Boîte de 28 - PPV: 48.30 dhs
https://medicament.ma/medicament/amep-5mg-comprime-3/,"AMEP 5 MG, Comprimé",Boîte de 56 - PPV: 95.50 dhs
https://medicament.ma/medicament/amgevita-40-mg-solution-injectable/,"AMGEVITA 40 MG, Solution injectable",Boite de 2 seringues pré-remplies - PPV: 4817.00 dhs
https://medicament.ma/medicament/amgevita-40-mg-solution-injectable-2/,"AMGEVITA 40 MG, Solution injectable",Boite de 2 stylos pré-remplis - PPV: 4817.00 dhs
https://medicament.ma/medicament/amian-100-mg-comprime/,"AMIAN 100 MG, Comprimé [P]",Boite de 30 - PPV: 84.80 dhs
https://medicament.ma/medicament/amian-200-mg-comprime/,"AMIAN 200 MG, Comprimé [P]",Boite de 30 - PPV: 191.00 dhs
https://medicament.ma/medicament/amian-400-mg-comprime/,"AMIAN 400 MG, Comprimé [P]",Boite de 30 - PPV: 276.00 dhs
https://medicament.ma/medicament/amian-50-mg-comprime/,"AMIAN 50 MG, Comprimé [P]",Boite de 30 - PPV: 55.60 dhs
https://medicament.ma/medicament/amiflox-2-mg-solution-pour-perfusion/,"AMIFLOX 2 MG, Solution pour perfusion",Poche de 100 ml - PPV: 133.60 dhs
https://medicament.ma/medicament/amikacine-merck-250-mg-poudre-solvant-pour-solution-injectable-2/,"AMIKACINE MYLAN 250 MG, Poudre solvant pour solution injectable",Boîte de 20 flacons de 2 ML - PPV: 562.00 dhs
https://medicament.ma/medicament/amikacine-merck-500-mg-poudre-solvant-pour-solution-injectable/,"AMIKACINE MYLAN 500 MG, Poudre solvant pour Solution injectable",Boîte de 1 flacon de 4 ml - PPV: 65.40 dhs
https://medicament.ma/medicament/amiprim-100-mg-comprime-secable/,"AMIPRIM 100 MG, Comprimé sécable [P]",Boite de 30 - PPV: 84.80 dhs
https://medicament.ma/medicament/amiprim-200-mg-comprime-secable/,"AMIPRIM 200 MG, Comprimé sécable [P]",Boite de 30 - PPV: 190.70 dhs
https://medicament.ma/medicament/amiprim-50-mg-comprime-secable/,"AMIPRIM 50 MG, Comprimé sécable [P]",Boite de 30 - PPV: 55.60 dhs
https://medicament.ma/medicament/amlodipine-gt-10mg-comprime/,"AMLODIPINE GT 10 MG, Comprimé sécable",Boite de 28 - PPV: 76.00 dhs
https://medicament.ma/medicament/amlodipine-gt-5mg-comprime/,"AMLODIPINE GT 5 MG, Comprimé sécable",Boite de 30 - PPV: 43.00 dhs
https://medicament.ma/medicament/amlodipine-win-10mg-comprime/,"AMLODIPINE MAPHAR 10 MG, Comprimé",Boite de 28 - PPV: 64.00 dhs
https://medicament.ma/medicament/amlodipine-win-5mg-comprimes/,"AMLODIPINE MAPHAR 5 MG, Comprimé",Boite de 28 - PPV: 36.20 dhs
https://medicament.ma/medicament/amlor-10-mg-comprime/,"AMLOR 10 MG, Comprimé",Boîte de 28 - PPV: 98.90 dhs
https://medicament.ma/medicament/amlor-5-mg-comprime/,"AMLOR 5 MG, Comprimé",Boîte de 56 - PPV: 136.60 dhs
https://medicament.ma/medicament/amlor-5-mg-comprime-3/,"AMLOR 5 MG, Comprimé",Boîte de 28 - PPV: 89.20 dhs
https://medicament.ma/medicament/amlor-plus-10mg10mg-comprime/,"AMLOR PLUS 10 MG / 10 MG, Comprimé",Boîte de 30 - PPV: 246.00 dhs
https://medicament.ma/medicament/amlor-plus-5mg10mg-comprime/,"AMLOR PLUS 5 MG | 10 MG, Comprimé",Boîte de 30 - PPV: 246.00 dhs
https://medicament.ma/medicament/amovas-10-mg-comprime/,"AMOVAS 10 MG, Comprimé",Boîte de 10 - PPV: 29.80 dhs
https://medicament.ma/medicament/amovas-comprime-5-mg/,"AMOVAS 5 MG, Comprimé",Boîte de 14 - PPV: 25.00 dhs
https://medicament.ma/medicament/amovas-5-mg-comprime/,"AMOVAS 5 MG, Comprimé",Boîte de 28 - PPV: 48.30 dhs
https://medicament.ma/medicament/amovas-5-mg-comprime-2/,"AMOVAS 5 MG, Comprimé",Boîte de 56 - PPV: 95.50 dhs
https://medicament.ma/medicament/amoxicilline-sp-1-g-comprime-dispersible/,"AMOXICILLINE SP 1 G, Comprimé dispersible",Boite de 12 - PPV: 51.40 dhs
https://medicament.ma/medicament/amoxicilline-sp-250-mg-5-ml-poudre-pour-suspension-buvable/,"AMOXICILLINE SP 250 MG / 5 ML, Poudre pour suspension buvable",Flacon de 60 ml - PPV: 22.80 dhs
https://medicament.ma/medicament/amoxicilline-sp-500-mg-comprime-dispersible-2/,"AMOXICILLINE SP 500 MG, Comprimé dispersible",Boite de 24 - PPV: 56.90 dhs
https://medicament.ma/medicament/amoxil-1-g-comprime-dispersible/,"AMOXIL 1 G, Comprimé dispersible",Boîte de 12 - PPV: 51.40 dhs
https://medicament.ma/medicament/amoxil-1-g-comprime-dispersible-2/,"AMOXIL 1 G, Comprimé dispersible",Boîte de 24 - PPV: 96.90 dhs
https://medicament.ma/medicament/amoxil-250-mg-poudre-pour-sirop-2/,"AMOXIL 250 MG, Poudre pour sirop",Flacon de 60 ml - PPV: 27.00 dhs
https://medicament.ma/medicament/amoxil-500-mg-comprime-dispersible/,"AMOXIL 500 MG, Comprimé dispersible",Boîte de 12 - PPV: 32.30 dhs
https://medicament.ma/medicament/amoxil-500-mg-comprime-dispersible-2/,"AMOXIL 500 MG, Comprimé dispersible",Boîte de 24 - PPV: 61.20 dhs
https://medicament.ma/medicament/amoxil-500-mg-poudre-pour-sirop-2/,"AMOXIL 500 MG, Poudre pour sirop",Flacon de 60 ml - PPV: 31.30 dhs
https://medicament.ma/medicament/amykon-1-creme/,"AMYKON 1 % , Crème",Tube de 15 g - PPV: 31.70 dhs
https://medicament.ma/medicament/amylase-rim-200-u-ceip-ml-sirop/,"AMYLASE RIM 200 U CEIP / ML, Sirop",Flacon de 125 ml - PPV: 37.40 dhs
https://medicament.ma/medicament/anafranil-25-mg-dragee/,"ANAFRANIL 25 MG, Dragée [P]",Boîte de 30 - PPV: 44.80 dhs
https://medicament.ma/medicament/anafranil-25-ml-ampoule-injectable-de-2-ml/,"ANAFRANIL 25 ML, Ampoule injectable [P]",Boîte de 10 ampoules de 2 ml - PPV: 68.10 dhs
https://medicament.ma/medicament/anafranil-retard-75-mg-dragee/,"ANAFRANIL RETARD 75 MG, Dragée [P]",Boîte de 20 - PPV: 86.90 dhs
https://medicament.ma/medicament/analgyl-200-mg-dragee/,"ANALGYL 200 MG, Dragée",Boîte de 20 - PPV: 16.80 dhs
https://medicament.ma/medicament/anapred-20-mg-comprime-orodispersible/,"ANAPRED 20 MG, Comprimé orodispersible",Boite de 20 - PPV: 40.90 dhs
https://medicament.ma/medicament/anapred-20-mg-comprime-orodispersible-2/,"ANAPRED 20 MG, Comprimé orodispersible",Boite de 30 - PPV: 57.10 dhs
https://medicament.ma/medicament/anastrozole-cooper-1mg-comprime-pellicule/,"ANASTROZOLE COOPER 1 MG, Comprimé pelliculé",Boite de 30 - PPV: 589.00 dhs
https://medicament.ma/medicament/anstrozole-gt-1-mg-comprime-pellicule/,"ANASTROZOLE GT 1 MG, Comprimé pelliculé",Boite de 20 - PPV: 263.00 dhs
https://medicament.ma/medicament/anastrozole-zenith-1-mg-comprime-pellicule/,"ANASTROZOLE ZENITH 1 MG, Comprimé pelliculé",Boite de 14 - PPV: 222.00 dhs
https://medicament.ma/medicament/anastrozole-zenith-1-mg-comprime-pellicule-2/,"ANASTROZOLE ZENITH 1 MG, Comprimé pelliculé",Boite de 28 - PPV: 441.00 dhs
https://medicament.ma/medicament/ancine-50-mg-comprime/,"ANCINE 50  MG, Comprimé pelliculé",Boite de 15 - PPV: 36.00 dhs
https://medicament.ma/medicament/ancine-50-mg-comprime-2/,"ANCINE 50 MG, Comprimé",Boite de 30 - PPV: 64.00 dhs
https://medicament.ma/medicament/ancine-plus-100mg25mg-comprime-pellicule/,"ANCINE PLUS 100 MG / 25 MG, Comprimé pelliculé",Boite de 30 - PPV: 105.40 dhs
https://medicament.ma/medicament/ancine-plus-100mg25mg-comprime-pellicule-2/,"ANCINE PLUS 100 MG / 25 MG, Comprimé pelliculé",Boite de 15 - PPV: 59.90 dhs
https://medicament.ma/medicament/ancine-plus-50mg12-5mg-comprime-pellicule/,"ANCINE PLUS 50 MG / 12.5 MG, Comprimé pelliculé",Boite de 30 - PPV: 64.20 dhs
https://medicament.ma/medicament/ancine-plus-50mg12-5mg-comprime-pellicule-2/,"ANCINE PLUS 50 MG / 12.5 MG, Comprimé pelliculé",Boite de 15 - PPV: 36.50 dhs
https://medicament.ma/medicament/andol-10-mg-ml-solution-pour-perfusion/,"ANDOL 10 MG / ML, Solution pour perfusion en poche",Poche de 100 ml - PPV: 28.20 dhs
https://medicament.ma/medicament/andol-1000-mg-comprime-effervescent/,"ANDOL 1000 MG, Comprimé effervescent",Boîte de 8 - PPV: 13.50 dhs
https://medicament.ma/medicament/andol-0-03-mg-solution-buvable/,"ANDOL 3 %, Solution buvable",Flacon de 90 ml - PPV: 16.40 dhs
https://medicament.ma/medicament/andol-500mg-comprimes/,"ANDOL 500 MG, Comprimé",Boite de 20 - PPV: 9.30 dhs
https://medicament.ma/medicament/andol-500-mg-comprime-effervescent/,"ANDOL 500 MG, Comprimé effervescent",Boîte de 16 - PPV: 13.10 dhs
https://medicament.ma/medicament/andol-500mg300mg-comprime-effervescent/,"ANDOL C 500 MG / 300 MG, Comprimé effervescent",Boîte de 10 - PPV: 14.90 dhs
https://medicament.ma/medicament/androcur-50mg-comprime/,"ANDROCUR 50 MG, Comprimé",Boîte de 20 - PPV: 194.30 dhs
https://medicament.ma/medicament/andrositol-sachet/,"ANDROSITOL, Sachet",Boite de 30 - PPC: 350.00 dhs
https://medicament.ma/medicament/androtardyl-250mgml-solute-injectable/,"ANDROTARDYL 250 MG / ML, Soluté injectable",1 ampoule de 1 ml  (IM) - PPV: 37.40 dhs
https://medicament.ma/medicament/anginib-100-comprime/,"ANGINIB 100 MG, Comprimé pelliculé",Boite de 30 - PPV: 148.00 dhs
https://medicament.ma/medicament/anginib-50-mg-comprime/,"ANGINIB 50 MG, Comprimé",Boîte de 28 - PPV: 77.20 dhs
https://medicament.ma/medicament/anginib-50-mg-comprime-2/,"ANGINIB 50 MG, Comprimé",Boîte de 14 - PPV: 40.00 dhs
https://medicament.ma/medicament/anginib-50-mg-comprime-pellicule-boite-de-56/,"ANGINIB 50 MG, Comprimé pelliculé",Boite de 56 - PPV: 140.00 dhs
https://medicament.ma/medicament/angiodrop-solution-ophtalmique/,"ANGIODROP, Solution ophtalmique",Flacon de 15 ml - PPC: 74.00 dhs
https://medicament.ma/medicament/anclor-10-mg-comprime/,"ANGLOR 10 MG, Comprimé",Boite de 30 - PPV: 75.90 dhs
https://medicament.ma/medicament/anglor-5-mg-comprime/,"ANGLOR 5 MG, Comprimé",Boite de 30 - PPV: 43.00 dhs
https://medicament.ma/medicament/anor-70-mg-comprime/,"ANOR 70 MG, Comprimé",Boite de 4 - PPV: 164.50 dhs
https://medicament.ma/medicament/anor-70-mg-comprime-2/,"ANOR 70 MG, Comprimé",Boite de 12 - PPV: 399.00 dhs
https://medicament.ma/medicament/anoro-ellipta-55-%c2%b5g-22-%c2%b5g-dose-poudre-pour-inhalation-en-recipient-unidose/,"ANORO ELLIPTA 55 µG / 22 µG /, Dose poudre pour inhalation en récipient unidose",Boite d'inhalateur de 30 - PPV: 497.00 dhs
https://medicament.ma/medicament/anovel-0-15-mg-0-03-mg-comprime-enrobe/,"ANOVEL, Comprimé enrobé [C]",Boite de 3 plaquettes de 21 - PPV: 21.20 dhs
https://medicament.ma/medicament/ansiovit-comprime/,"ANSIOVIT, Comprimé",Boite de 30 - PPV: 99.00 dhs
https://medicament.ma/medicament/antagon-h2-solution-injectable-ampoule-de-2-ml/,"ANTAGON H2  200 MG,Solution Injectable",Boîte de 10 ampoules de 2 ml - PPV: 53.40 dhs
https://medicament.ma/medicament/antagon-h2-200-mg-comprime-effervescent/,"ANTAGON H2 200 MG, Comprimé effervescent",Boîte de 10 - PPV: 37.40 dhs
https://medicament.ma/medicament/anti-hemorroidaire-pommade/,"ANTI-HEMORROIDAIRE, Pommade",Tube de 10 g - PPV: 18.30 dhs
