,Unnamed: 0,Nom,caracteristique,Code EAN-13,Médicament GENERIQUE,Prix Officine,Prix Public de Vente,Prix base remboursement,Prix Hospitalier,Substance active (DCI) & dosage,Classe Thérapeutique
122,122,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250592,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
123,123,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250608,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
124,124,CHEMOSET 2MG-ML,5 AMPOULE 4 ML SOLUTION INJECTABLE à 8 MG,6118001250530,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
125,125,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250578,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
126,126,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250561,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
127,127,CHEMOSET 2MG-ML,5 AMPOULE 2 ML SOLUTION INJECTABLE à 4 MG,6118001250547,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
128,128,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250585,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
129,129,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250615,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
130,130,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250592,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
131,131,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250608,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
132,132,CHEMOSET 2MG-ML,5 AMPOULE 4 ML SOLUTION INJECTABLE à 8 MG,6118001250530,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
133,133,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250578,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
134,134,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250561,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
135,135,CHEMOSET 2MG-ML,5 AMPOULE 2 ML SOLUTION INJECTABLE à 4 MG,6118001250547,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
136,136,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250585,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
137,137,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250615,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
138,138,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250592,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
139,139,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250608,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
140,140,CHEMOSET 2MG-ML,5 AMPOULE 4 ML SOLUTION INJECTABLE à 8 MG,6118001250530,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
141,141,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250578,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
142,142,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250561,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
143,143,CHEMOSET 2MG-ML,5 AMPOULE 2 ML SOLUTION INJECTABLE à 4 MG,6118001250547,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
144,144,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250585,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
145,145,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250615,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
146,146,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250592,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
147,147,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250608,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
148,148,CHEMOSET 2MG-ML,5 AMPOULE 4 ML SOLUTION INJECTABLE à 8 MG,6118001250530,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
149,149,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250578,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
150,150,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250561,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
151,151,CHEMOSET 2MG-ML,5 AMPOULE 2 ML SOLUTION INJECTABLE à 4 MG,6118001250547,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
152,152,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250585,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
153,153,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250615,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
154,154,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250592,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
155,155,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250608,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
156,156,CHEMOSET 2MG-ML,5 AMPOULE 4 ML SOLUTION INJECTABLE à 8 MG,6118001250530,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
157,157,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250578,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
158,158,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250561,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
159,159,CHEMOSET 2MG-ML,5 AMPOULE 2 ML SOLUTION INJECTABLE à 4 MG,6118001250547,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
160,160,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250585,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
161,161,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250615,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
162,162,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250592,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
163,163,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250608,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
164,164,CHEMOSET 2MG-ML,5 AMPOULE 4 ML SOLUTION INJECTABLE à 8 MG,6118001250530,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
165,165,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250578,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
166,166,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250561,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
167,167,CHEMOSET 2MG-ML,5 AMPOULE 2 ML SOLUTION INJECTABLE à 4 MG,6118001250547,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
168,168,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250585,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
169,169,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250615,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
170,170,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250592,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
171,171,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250608,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
172,172,CHEMOSET 2MG-ML,5 AMPOULE 4 ML SOLUTION INJECTABLE à 8 MG,6118001250530,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
173,173,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250578,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
174,174,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250561,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
175,175,CHEMOSET 2MG-ML,5 AMPOULE 2 ML SOLUTION INJECTABLE à 4 MG,6118001250547,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
176,176,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250585,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
177,177,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250615,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
178,178,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250592,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
179,179,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250608,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
180,180,CHEMOSET 2MG-ML,5 AMPOULE 4 ML SOLUTION INJECTABLE à 8 MG,6118001250530,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
181,181,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250578,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
182,182,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250561,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
183,183,CHEMOSET 2MG-ML,5 AMPOULE 2 ML SOLUTION INJECTABLE à 4 MG,6118001250547,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
184,184,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250585,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
185,185,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250615,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
186,186,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250592,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
187,187,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250608,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
188,188,CHEMOSET 2MG-ML,5 AMPOULE 4 ML SOLUTION INJECTABLE à 8 MG,6118001250530,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
189,189,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250578,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
190,190,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250561,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
191,191,CHEMOSET 2MG-ML,5 AMPOULE 2 ML SOLUTION INJECTABLE à 4 MG,6118001250547,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
192,192,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250585,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
193,193,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250615,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
194,194,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250592,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
195,195,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250608,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
196,196,CHEMOSET 2MG-ML,5 AMPOULE 4 ML SOLUTION INJECTABLE à 8 MG,6118001250530,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
197,197,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250578,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
198,198,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250561,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
199,199,CHEMOSET 2MG-ML,5 AMPOULE 2 ML SOLUTION INJECTABLE à 4 MG,6118001250547,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
200,200,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250585,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
201,201,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250615,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
202,202,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250592,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
203,203,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250608,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
204,204,CHEMOSET 2MG-ML,5 AMPOULE 4 ML SOLUTION INJECTABLE à 8 MG,6118001250530,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
205,205,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250578,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
206,206,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250561,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
207,207,CHEMOSET 2MG-ML,5 AMPOULE 2 ML SOLUTION INJECTABLE à 4 MG,6118001250547,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
208,208,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250585,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
209,209,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250615,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
210,210,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250592,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
211,211,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250608,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
212,212,CHEMOSET 2MG-ML,5 AMPOULE 4 ML SOLUTION INJECTABLE à 8 MG,6118001250530,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
213,213,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250578,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
214,214,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250561,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
215,215,CHEMOSET 2MG-ML,5 AMPOULE 2 ML SOLUTION INJECTABLE à 4 MG,6118001250547,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
216,216,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250585,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
217,217,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250615,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
218,218,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250592,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
219,219,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250608,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
220,220,CHEMOSET 2MG-ML,5 AMPOULE 4 ML SOLUTION INJECTABLE à 8 MG,6118001250530,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
221,221,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250578,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
222,222,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250561,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
223,223,CHEMOSET 2MG-ML,5 AMPOULE 2 ML SOLUTION INJECTABLE à 4 MG,6118001250547,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
224,224,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250585,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
225,225,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250615,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
226,226,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250592,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
227,227,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250608,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
228,228,CHEMOSET 2MG-ML,5 AMPOULE 4 ML SOLUTION INJECTABLE à 8 MG,6118001250530,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
229,229,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250578,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
230,230,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250561,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
231,231,CHEMOSET 2MG-ML,5 AMPOULE 2 ML SOLUTION INJECTABLE à 4 MG,6118001250547,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
232,232,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250585,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
233,233,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250615,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
234,234,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250592,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
235,235,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250608,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
236,236,CHEMOSET 2MG-ML,5 AMPOULE 4 ML SOLUTION INJECTABLE à 8 MG,6118001250530,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
237,237,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250578,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
238,238,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250561,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
239,239,CHEMOSET 2MG-ML,5 AMPOULE 2 ML SOLUTION INJECTABLE à 4 MG,6118001250547,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
240,240,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250585,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
241,241,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250615,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
242,242,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250592,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
243,243,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250608,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
244,244,CHEMOSET 2MG-ML,5 AMPOULE 4 ML SOLUTION INJECTABLE à 8 MG,6118001250530,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
